date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:10:40	98673/98673	---M--	200	added ('OK')	application/font-woff	etag:%2218171-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:41	156072/156072	---M--	200	added ('OK')	application/x-font-ttf	etag:%22261a8-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.ttf	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.ttf	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:42	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.eot	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.eot	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:43	927335/927335	---M--	200	added ('OK')	image/svg+xml	etag:%22e2667-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.svg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.svg	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:43	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.eot?	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400d41d.eot	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:44	12900/12900	---M--	200	added ('OK')	application/font-woff2	etag:%223264-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff2	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff2	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:45	15489/15489	---M--	200	added ('OK')	application/font-woff	etag:%223c81-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:46	33724/33724	---M--	200	added ('OK')	application/x-font-ttf	etag:%2283bc-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.ttf	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.ttf	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:48	113535/113535	---M--	200	added ('OK')	image/svg+xml	etag:%221bb7f-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.svg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.svg	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:50	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.eot	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.eot	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:50	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.eot?	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900d41d.eot	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:51	96752/96752	---M--	200	added ('OK')	application/font-woff2	etag:%22179f0-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff2	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff2	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:52	125421/125421	---M--	200	added ('OK')	application/font-woff	etag:%221e9ed-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:54	226128/226128	---M--	200	added ('OK')	application/x-font-ttf	etag:%2237350-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.ttf	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.ttf	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:54	923151/923151	---M--	200	added ('OK')	image/svg+xml	etag:%22e160f-596c0603c3900%22	https://eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.svg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.svg	(from https://eres.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
19:10:54	24288/24288	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ee0-58eadd266eb80%22	https://eres.dexignzone.com/xhtml/icons/avasta/fonts/avasta.eot	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/avasta/fonts/avasta.eot	(from https://eres.dexignzone.com/xhtml/icons/avasta/css/style.css)
19:10:55	11552/11552	---M--	200	added ('OK')	application/font-woff2	etag:%222d20-58eadd266eb80%22	https://eres.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff2	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff2	(from https://eres.dexignzone.com/xhtml/icons/avasta/css/style.css)
19:10:56	13884/13884	---M--	200	added ('OK')	application/font-woff	etag:%22363c-58eadd266eb80%22	https://eres.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff	(from https://eres.dexignzone.com/xhtml/icons/avasta/css/style.css)
19:10:57	24128/24128	---M--	200	added ('OK')	application/x-font-ttf	etag:%225e40-58eadd266eb80%22	https://eres.dexignzone.com/xhtml/icons/avasta/fonts/avasta.ttf	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/avasta/fonts/avasta.ttf	(from https://eres.dexignzone.com/xhtml/icons/avasta/css/style.css)
19:10:59	140159/140159	---M--	200	added ('OK')	image/svg+xml	etag:%222237f-58eadd266eb80%22	https://eres.dexignzone.com/xhtml/icons/avasta/fonts/avasta.svg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/avasta/fonts/avasta.svg	(from https://eres.dexignzone.com/xhtml/icons/avasta/css/style.css)
19:11:00	109594/109594	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ac1a-54dfa2bb50680%22	https://eres.dexignzone.com/xhtml/icons/flaticon/Flaticon.eot	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/flaticon/Flaticon.eot	(from https://eres.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
19:11:01	109594/109594	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ac1a-54dfa2bb50680%22	https://eres.dexignzone.com/xhtml/icons/flaticon/Flaticon.eot?	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/flaticon/Flaticond41d.eot	(from https://eres.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
19:11:01	51720/51720	---M--	200	added ('OK')	application/font-woff	etag:%22ca08-54dfa2bb50680%22	https://eres.dexignzone.com/xhtml/icons/flaticon/Flaticon.woff	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/flaticon/Flaticon.woff	(from https://eres.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
19:11:03	109416/109416	---M--	200	added ('OK')	application/x-font-ttf	etag:%221ab68-54dfa2bb50680%22	https://eres.dexignzone.com/xhtml/icons/flaticon/Flaticon.ttf	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/flaticon/Flaticon.ttf	(from https://eres.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
19:11:05	134332/134332	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cbc-5af08d59d2c80%22	https://eres.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.eot	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.eot	(from https://eres.dexignzone.com/xhtml/icons/icomoon/icomoon.css)
19:11:05	796252/796252	---M--	200	added ('OK')	image/svg+xml	etag:%22c265c-54dfa2bb50680%22	https://eres.dexignzone.com/xhtml/icons/flaticon/Flaticon.svg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/flaticon/Flaticon.svg	(from https://eres.dexignzone.com/xhtml/icons/flaticon/flaticon.css)
19:11:06	134168/134168	---M--	200	added ('OK')	application/x-font-ttf	etag:%2220c18-5af08dcc43a80%22	https://eres.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.ttf	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.ttf	(from https://eres.dexignzone.com/xhtml/icons/icomoon/icomoon.css)
19:11:07	134244/134244	---M--	200	added ('OK')	application/font-woff	etag:%2220c64-5af08dffc3400%22	https://eres.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.woff	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.woff	(from https://eres.dexignzone.com/xhtml/icons/icomoon/icomoon.css)
19:11:08	455395/455395	---M--	200	added ('OK')	image/svg+xml	etag:%226f2e3-5af08e7234200%22	https://eres.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.svg	/home/samimhossain/websites/admin-hospital/eres.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.svg	(from https://eres.dexignzone.com/xhtml/icons/icomoon/icomoon.css)
